編號,屋齡,建物移轉面積(平方公尺),主要用途,主要建材,建築完成日期,總層數,建物分層
RPWNMLPKJIMFFEH09DA,16,30.14,共有部份,鋼筋混凝土造,90年10月3日,十四層,
RPVNMLMJJHNFFHH98EA,1,58.92,住家用,鋼筋混凝土造,106年3月8日,十五層,九層
RPVNMLMJJHNFFHH98EA,1,49.17,見其他登記事項,鋼筋混凝土造,106年3月8日,十五層,
RPVNMLMJJHNFFHH98EA,1,13.83,見其他登記事項,鋼筋混凝土造,106年3月8日,十五層,
RPUNMLRLJIMFFHH86DA,8,289.96,住家用,鋼筋混凝土造,98年10月20日,十五層,十五層
RPUNMLRLJIMFFHH86DA,8,173.22,見其他登記事項,鋼筋混凝土造,98年10月20日,十五層,
RPUOMLMLJIMFFHH09DA,2,112.35,住家用,鋼筋混凝土造,104年10月5日,十五層,七層
RPUOMLMLJIMFFHH09DA,2,95.47,見其他登記事項,鋼筋混凝土造,104年10月5日,十五層,
RPSOMLKLKIMFFAH18EA,15,61.28,住家用,鋼筋混凝土造,91年6月12日,九層,九層
RPSOMLKLKIMFFAH18EA,15,.10,見其他登記事項,鋼筋混凝土造,91年6月12日,九層,一層
RPSOMLKLKIMFFAH18EA,15,20.98,共有部份,鋼筋混凝土造,91年6月12日,九層,
RPSOMLKLKIMFFAH18EA,15,27.50,共有部份,鋼筋混凝土造,91年6月12日,九層,
RPUPMLQKJIMFFBH88DA,11,.08,見其他登記事項,鋼筋混凝土造,95年6月12日,一層,一層
RPUPMLQKJIMFFBH88DA,11,255.84,見其他登記事項,鋼筋混凝土造,95年6月12日,五層,一層 二層 三層 四層 五層
RPQRMLKLJIMFFBH18DA,39,77.12,住家用,加強磚造,67年10月28日,二層,一層 二層
RPSQMLRLJIMFFEH66DA,12,86.39,住家用,鋼筋混凝土造,95年2月21日,十四層,十三層
RPSQMLRLJIMFFEH66DA,12,44.86,共有部份,鋼筋混凝土造,95年2月21日,十四層,
RPSQMLRLJIMFFEH66DA,12,14.35,共有部份,鋼筋混凝土造,95年2月21日,十四層,
RPOOMLLLJIMFFEH08DA,21,33.41,住家用,鋼筋混凝土造,86年1月22日,二十七層,十五層
RPOOMLLLJIMFFEH08DA,21,13.64,共有部份,鋼筋混凝土造,86年1月22日,二十七層,
RPRNMLKLJIMFFAH77DA,4,64.10,住家用,鋼筋混凝土造,102年6月7日,十三層,十一層
RPRNMLKLJIMFFAH77DA,4,68.94,見其他登記事項,鋼筋混凝土造,102年6月7日,十三層,
RPSPMLRLJIMFFAH78DA,5,120.05,住家用,鋼筋混凝土造,101年7月26日,十五層,十五層
RPSPMLRLJIMFFAH78DA,5,5.66,見其他登記事項,鋼筋混凝土造,101年7月26日,十五層,
RPSPMLRLJIMFFAH78DA,5,107.63,見其他登記事項,鋼筋混凝土造,101年7月26日,十五層,
RPSOMLMLJIMFFHH78CA,46,145.02,住家用,加強磚造,61年1月6日,二層,一層 二層 騎樓
RPQNMLRKJIMFFEH78EA,23,21.10,農舍,鋼造,83年6月28日,一層,一層
RPRRMLTLJIMFFHH07CA,35,213.68,住商用,鋼筋混凝土造,72年2月2日,五層,一層 二層 三層 四層 五層 騎樓
RPXQMLKLJIMFFBH78DA,7,73.26,住家用,鋼筋混凝土造,99年9月17日,十三層,七層
RPXQMLKLJIMFFBH78DA,7,64.99,見其他登記事項,鋼筋混凝土造,99年9月17日,十三層,
RPSNMLNLJIMFFHH78CA,13,108.42,商業用,鋼骨鋼筋混凝土造,94年2月5日,十四層,一層
RPSNMLNLJIMFFHH78CA,13,73.78,共有部份,鋼骨鋼筋混凝土造,94年2月5日,十四層,
RPSOMLKLJIMFFGH48CA,37,81.24,住家用,加強磚造,70年2月13日,二層,一層 二層
RPTNMLOLJIMFFHH98CA,1,58.92,住家用,鋼筋混凝土造,106年3月8日,十五層,八層
RPTNMLOLJIMFFHH98CA,1,49.17,見其他登記事項,鋼筋混凝土造,106年3月8日,十五層,
RPTNMLOLJIMFFHH98CA,1,13.83,見其他登記事項,鋼筋混凝土造,106年3月8日,十五層,
RPQNMLKMJIMFFGH28CA,39,79.80,住家用,加強磚造,68年2月24日,二層,一層 二層
RPWNMLMLJIMFFGH98CA,25,103.01,住家用,鋼筋混凝土造,82年3月8日,五層,四層
RPWNMLMLJIMFFGH98CA,25,19.95,共有部份,鋼筋混凝土造,82年3月8日,七層,
RPPPMLMLJIMFFGH48CA,,66.89,住家用,鋼筋混凝土造,106年8月3日,十四層,九層
RPPPMLMLJIMFFGH48CA,,18.44,共有部份,鋼筋混凝土造,106年8月3日,十四層,
RPPPMLMLJIMFFGH48CA,,11.55,共有部份,鋼筋混凝土造,106年8月3日,十四層,
RPPPMLMLJIMFFGH48CA,,40.78,共有部份,鋼筋混凝土造,106年8月3日,十四層,
RPWNMLLLJIMFFHH98CA,36,90.07,住家用,鋼筋混凝土造,71年2月27日,四層,四層
RPUNMLKLJIMFFHH68CA,10,150.32,見其他登記事項,鋼筋混凝土造,96年5月4日,五層,三層
RPUNMLKLJIMFFHH68CA,10,48.80,共有部份,鋼筋混凝土造,96年5月4日,五層,
RPOOMLOKJIMFFGH38CA,10,27.27,住家用,鋼筋混凝土造,96年10月25日,十三層,六層
RPOOMLOKJIMFFGH38CA,10,8.71,共有部份,鋼筋混凝土造,96年10月25日,十三層,
RPOOMLOKJIMFFGH38CA,10,.46,共有部份,鋼筋混凝土造,96年10月25日,十三層,
RPOOMLOKJIMFFGH38CA,10,4.18,共有部份,鋼筋混凝土造,96年10月25日,十三層,
RPRQMLQJKIMFFGH09CA,25,85.84,住家用,鋼筋混凝土造,81年12月14日,五層,三層
RPRQMLQJKIMFFGH09CA,25,20.06,共有部份,鋼筋混凝土造,81年12月14日,五層,
RPRQMLQJKIMFFGH09CA,25,2.08,共有部份,鋼筋混凝土造,81年12月14日,五層,
RPQOMLPKJIMFFGH68CA,39,83.74,住家用,加強磚造,68年3月22日,二層,一層 二層
RPXOMLPKJIMFFGH76CA,,184.98,見其他登記事項,鋼筋混凝土造,106年8月17日,四層,一層 二層 三層 四層
RPSNMLKLJIMFFGH38CA,,68.41,住家用,鋼筋混凝土造,106年8月3日,十四層,三層
RPSNMLKLJIMFFGH38CA,,19.05,共有部份,鋼筋混凝土造,106年8月3日,十四層,
RPSNMLKLJIMFFGH38CA,,11.64,共有部份,鋼筋混凝土造,106年8月3日,十四層,
RPUNMLPKKIMFFGH09CA,25,79.60,住家用,鋼筋混凝土造,82年3月8日,七層,六層
RPUNMLPKKIMFFGH09CA,25,15.75,共有部份,鋼筋混凝土造,82年3月8日,七層,
RPXNMLSJKIMFFFH86CA,37,97.17,住家用,加強磚造,69年12月30日,二層,一層 二層
RPRNMLKMJIMFFHH48CA,8,93.89,住家用,鋼筋混凝土造,98年10月5日,十五層,十二層
RPRNMLKMJIMFFHH48CA,8,72.31,見其他登記事項,鋼筋混凝土造,98年10月5日,十五層,
RPWNMLOJKIMFFHH56CA,6,60.24,住家用,鋼筋混凝土造,101年3月28日,十四層,六層
RPWNMLOJKIMFFHH56CA,6,63.69,見其他登記事項,鋼筋混凝土造,101年3月28日,十五層,
RPTNMLRLJIMFFFH09CA,30,365.14,見其他登記事項,加強磚造,76年6月10日,二層,一層 二層 屋頂突出物 騎樓
RPSNMLPLKIMFFGH98CA,40,46.20,住家用,磚造,66年6月13日,一層,一層
RPSNMLPLKIMFFGH98CA,40,15.40,住家用,磚造,66年6月13日,一層,一層
RPQPMLKLJIMFFFH28CA,37,81.20,住家用,鋼筋混凝土造,69年9月24日,五層,四層 陽台
RPXOMLLLJIMFFFH98CA,42,87.78,住家用,加強磚造,64年7月2日,二層,一層 二層 騎樓
RPPNMLKKKIMFFFH97CA,21,53.98,住家用,鋼筋混凝土造,85年8月3日,十七層,十二層
RPPNMLKKKIMFFFH97CA,21,10.64,共有部分,鋼筋混凝土造,85年8月3日,十七層,
RPPNMLKKKIMFFFH97CA,21,4.66,共有部分,鋼筋混凝土造,85年8月3日,十七層,
RPOOMLPKJIMFFFH38CA,3,367.87,見其他登記事項,鋼筋混凝土造,104年3月24日,五層,一層 二層 三層 四層 五層 見其他登記事項
RPOOMLPKJIMFFFH38CA,3,.82,見其他登記事項,鋼筋混凝土造,104年3月24日,一層,
RPRNMLRKJIMFFFH78CA,3,104.17,住家用,鋼筋混凝土造,103年6月13日,十七層,二層
RPRNMLRKJIMFFFH78CA,3,73.41,見其他登記事項,鋼筋混凝土造,103年6月13日,十七層,
RPROMLOKJIMFFEH48CA,22,90.33,工業用,鋼筋混凝土造,84年5月18日,十層,六層
RPROMLOKJIMFFEH48CA,22,14.35,共有部份,鋼筋混凝土造,84年5月18日,十層,
RPROMLOKJIMFFEH48CA,22,16.66,共有部份,鋼筋混凝土造,84年5月18日,十層,
RPPNMLRKJIMFFFH58CA,3,61.82,住家用,鋼筋混凝土造,103年9月9日,十四層,十層
RPPNMLRKJIMFFFH58CA,3,28.89,見其他登記事項,鋼筋混凝土造,103年9月9日,十四層,
RPQOMLTLJIMFFFH09CA,2,91.33,住家用,鋼筋混凝土造,104年7月20日,十四層,九層
RPQOMLTLJIMFFFH09CA,2,68.28,見其他登記事項,鋼筋混凝土造,104年7月20日,十四層,
RPSNMLMLJIMFFFH48CA,10,126.78,住家用,鋼筋混凝土造,96年12月7日,十一層,十一層
RPSNMLMLJIMFFFH48CA,10,52.64,共有部分,鋼筋混凝土造,96年12月7日,十二層,
RPSNMLMLJIMFFFH48CA,10,23.96,共有部分,鋼筋混凝土造,96年12月7日,十一層,
RPPNMLTKJIMFFEH68CA,9,101.07,住家用,鋼筋混凝土造,97年4月1日,十層,二層
RPPNMLTKJIMFFEH68CA,9,27.13,共有部份,鋼筋混凝土造,97年4月1日,十層,
RPPNMLTKJIMFFEH68CA,9,.02,見其他登記事項,鋼筋混凝土造,97年4月1日,十層,一層
RPPNMLTKJIMFFEH68CA,9,12.97,共有部份,鋼筋混凝土造,97年4月1日,十層,
RPPNMLTKJIMFFEH68CA,9,25.94,共有部份,鋼筋混凝土造,97年4月1日,十層,
RPUOMLLJKIMFFFH58CA,2,76.51,見其他登記事項,鋼筋混凝土造,104年12月3日,十四層,十二層
RPUOMLLJKIMFFFH58CA,2,52.79,見其他登記事項,鋼筋混凝土造,104年12月3日,十四層,
RPUOMLLJKIMFFFH58CA,2,14.09,見其他登記事項,鋼筋混凝土造,104年12月3日,十四層,
RPQNMLQKJIMFFEH48CA,30,83.17,住家用,鋼筋混凝土造,77年3月9日,四層,三層
RPQNMLRKJIMFFFH68CA,3,56.74,住家用,鋼筋混凝土造,103年9月9日,十四層,十一層
RPQNMLRKJIMFFFH68CA,3,26.52,見其他登記事項,鋼筋混凝土造,103年9月9日,十四層,
RPSOMLQJKIMFFEH78CA,5,25.72,共有部份,鋼筋混凝土造,101年11月5日,十二層,
RPWNMLKLJIMFFDH48CA,1,67.07,見其他登記事項,鋼筋混凝土造,105年8月11日,十四層,
RPWNMLKLJIMFFDH48CA,1,90.70,住家用,鋼筋混凝土造,105年8月11日,十四層,十三層
RPSNMLQKJIMFFEH68CA,14,.01,見其他登記事項,鋼筋混凝土造,92年12月5日,十四層,一層
RPSNMLQKJIMFFEH68CA,14,11.37,共有部份,鋼筋混凝土造,92年12月5日,十四層,
RPSNMLQKJIMFFEH68CA,14,11.37,共有部份,鋼筋混凝土造,92年12月5日,十四層,
RPSNMLQKJIMFFEH68CA,14,.01,見其他登記事項,鋼筋混凝土造,92年12月5日,十四層,一層
RPSNMLQKJIMFFEH68CA,14,8.02,共有部份,鋼筋混凝土造,92年12月5日,十四層,
RPSNMLQKJIMFFEH68CA,14,46.12,住家用,鋼筋混凝土造,92年12月5日,十四層,二層
RPSNMLQKJIMFFEH68CA,14,7.23,共有部份,鋼筋混凝土造,92年12月5日,十四層,
RPSNMLQKJIMFFEH68CA,14,46.12,住家用,鋼筋混凝土造,92年12月5日,十四層,二層
RPSNMLQKJIMFFEH68CA,14,8.02,共有部份,鋼筋混凝土造,92年12月5日,十四層,
RPSNMLQKJIMFFEH68CA,14,7.23,共有部份,鋼筋混凝土造,92年12月5日,十四層,
RPXNMLKLJIMFFDH58CA,1,63.67,住家用,鋼筋混凝土造,105年8月11日,十四層,十三層
RPXNMLKLJIMFFDH58CA,1,27.78,見其他登記事項,鋼筋混凝土造,105年8月11日,十四層,
RPWNMLRKJIMFFDH09CA,23,79.46,住家用,鋼筋混凝土造,84年1月26日,十二層,十層
RPWNMLRKJIMFFDH09CA,23,13.14,共同使用部份,鋼筋混凝土造,84年1月26日,十二層,
RPWNMLRKJIMFFDH09CA,23,5.64,共同使用部份,鋼筋混凝土造,84年1月26日,十二層,
RPVNMLQKJIMFFCH78CA,2,243.34,見其他登記事項,鋼筋混凝土造,105年1月5日,五層,一層 二層 三層 四層 五層
RPTOMLKLJIMFFCH18CA,2,130.25,見其他登記事項,鋼筋混凝土造,104年7月31日,十二層,九層
RPTOMLKLJIMFFCH18CA,2,90.11,見其他登記事項,鋼筋混凝土造,104年7月31日,十二層,
RPSOMLOLJIMFFCH48CA,21,2.69,共有部份,鋼筋混凝土造,85年11月26日,五層,
RPSOMLOLJIMFFCH48CA,21,77.83,住家用,鋼筋混凝土造,85年11月26日,五層,二層
RPSOMLOLJIMFFCH48CA,21,6.44,共有部份,鋼筋混凝土造,85年11月26日,五層,
RPSOMLOLJIMFFCH48CA,21,2.56,共有部份,鋼筋混凝土造,85年11月26日,五層,
RPRNMLKMJIMFFCH97CA,36,94.00,住商用,加強磚造,70年10月21日,二層,一層 二層 騎樓
RPQPMLKLJIMFFCH97CA,24,86.71,住家用,鋼筋混凝土造,82年7月12日,六層,三層
RPQPMLKLJIMFFCH97CA,24,31.03,見其他登記事項,鋼筋混凝土造,82年7月12日,八層,
RPPPMLKLJIMFFCH87CA,20,.43,共有部份,鋼筋混凝土造,87年4月7日,十四層,
RPPPMLKLJIMFFCH87CA,20,32.65,住家用,鋼筋混凝土造,87年4月7日,十四層,四層
RPPPMLKLJIMFFCH87CA,20,10.14,共有部份,鋼筋混凝土造,87年4月7日,十四層,
RPPPMLKLJIMFFCH87CA,20,4.61,見其他登記事項,鋼筋混凝土造,87年4月7日,十四層,
RPQPMLKLJIMFFCH97CA,24,.81,見其他登記事項,鋼筋混凝土造,82年7月12日,八層,
RPQPMLKLJIMFFCH97CA,24,.81,見其他登記事項,鋼筋混凝土造,82年7月12日,八層,
RPQPMLKLJIMFFCH97CA,24,13.28,見其他登記事項,鋼筋混凝土造,82年7月12日,六層,
RPTNMLRKJIMFFCH68CA,19,92.06,住家用,鋼筋混凝土造,87年7月10日,五層,四層
RPTNMLRKJIMFFCH68CA,19,7.23,共有部份,鋼筋混凝土造,87年7月10日,五層,
RPTNMLRKJIMFFCH68CA,19,.52,共有部份,鋼筋混凝土造,87年7月10日,五層,
RPROMLRLJIMFFCH68CA,2,66.84,見其他登記事項,鋼筋混凝土造,105年4月20日,十二層,三層
RPROMLRLJIMFFCH68CA,2,57.25,見其他登記事項,鋼筋混凝土造,105年4月20日,十二層,
RPRNMLQLJIMFFCH48CA,26,203.80,住家用,鋼筋混凝土造,80年8月15日,四層,一層 二層 三層 四層 屋頂突出物
RPRNMLQLJIMFFCH48CA,26,31.96,共有部份,鋼筋混凝土造,80年8月15日,四層,
RPTPMLOJKIMFFBH48CA,2,87.69,見其他登記事項,鋼筋混凝土造,105年2月19日,十五層,十五層
RPTPMLOJKIMFFBH48CA,2,68.90,見其他登記事項,鋼筋混凝土造,105年2月19日,十五層,
RPXOMLLJKIMFFBH48CA,,93.82,見其他登記事項,鋼筋混凝土造,106年6月29日,二十一層,十九層
RPXOMLLJKIMFFBH48CA,,80.73,見其他登記事項,鋼筋混凝土造,106年6月29日,二十一層,
RPXQMLOJKIMFFBH98CA,,41.40,見其他登記事項,鋼筋混凝土造,106年6月5日,十五層,一層
RPXQMLOJKIMFFBH98CA,,19.75,見其他登記事項,鋼筋混凝土造,106年6月5日,十五層,
RPTQMLTLJIMFFBH56CA,,93.13,見其他登記事項,鋼筋混凝土造,106年6月29日,二十一層,十八層
RPTQMLTLJIMFFBH56CA,,80.48,見其他登記事項,鋼筋混凝土造,106年6月29日,二十一層,
RPRQMLTLJIMFFBH98CA,,88.31,見其他登記事項,鋼筋混凝土造,106年6月29日,二十一層,十三層
RPRQMLTLJIMFFBH98CA,,77.97,見其他登記事項,鋼筋混凝土造,106年6月29日,二十一層,
RPQNMLRJKIMFFEH58CA,2,63.15,住家用,鋼筋混凝土造,105年3月18日,十三層,十二層
RPQNMLRJKIMFFEH58CA,2,15.83,共有部份,鋼筋混凝土造,105年3月18日,十三層,
RPQNMLRJKIMFFEH58CA,2,42.81,共有部份,鋼筋混凝土造,105年3月18日,十四層,
RPRUMLTLJIMFFBH76CA,,88.31,見其他登記事項,鋼筋混凝土造,106年6月29日,二十一層,四層
RPRUMLTLJIMFFBH76CA,,77.97,見其他登記事項,鋼筋混凝土造,106年6月29日,二十一層,
RPOUMLTLJIMFFBH09CA,,88.31,見其他登記事項,鋼筋混凝土造,106年6月29日,二十一層,三層
RPOUMLTLJIMFFBH09CA,,78.22,見其他登記事項,鋼筋混凝土造,106年6月29日,二十一層,
RPPUMLOJKIMFFBH58CA,,93.82,見其他登記事項,鋼筋混凝土造,106年6月29日,二十一層,十四層
RPPUMLOJKIMFFBH58CA,,80.73,見其他登記事項,鋼筋混凝土造,106年6月29日,二十一層,
RPTOMLOJJHNFFBH28CA,,44.16,見其他登記事項,鋼筋混凝土造,106年6月29日,二十一層,十層
RPTOMLOJJHNFFBH28CA,,38.99,見其他登記事項,鋼筋混凝土造,106年6月29日,二十一層,
RPTOMLOJJHNFFBH28CA,,44.16,見其他登記事項,鋼筋混凝土造,106年6月29日,二十一層,十層
RPTOMLOJJHNFFBH28CA,,38.99,見其他登記事項,鋼筋混凝土造,106年6月29日,二十一層,
RPXSMLOLJIMFFBH66CA,2,73.90,見其他登記事項,鋼筋混凝土造,105年2月19日,十三層,九層
RPXSMLOLJIMFFBH66CA,2,18.03,見其他登記事項,鋼筋混凝土造,105年2月19日,十三層,
RPXSMLOLJIMFFBH66CA,2,16.82,見其他登記事項,鋼筋混凝土造,105年2月19日,十三層,
RPROMLNLJIMFFBH18CA,16,.09,見其他登記事項,鋼筋混凝土造,91年4月4日,十四層,一層
RPROMLNLJIMFFBH18CA,16,30.40,共有部分,鋼筋混凝土造,91年4月4日,十四層,
RPTOMLRLJIMFFBH78CA,29,140.09,住家用,鋼筋混凝土造,78年1月9日,六層,五層
RPTOMLRLJIMFFBH78CA,29,7.20,見其他登記事項,鋼筋混凝土造,78年1月9日,六層,
RPQOMLQKJIMFFBH28CA,24,102.48,住家用,鋼筋混凝土造,82年7月22日,三層,一層 二層 三層
RPVPMLOKJIMFFBH68CA,36,88.22,住家用,鋼筋混凝土造,70年5月30日,五層,四層
RPOQMLSLJIMFFBH58CA,2,131.22,見其他登記事項,鋼筋混凝土造,104年7月2日,十二層,九層
RPOQMLSLJIMFFBH58CA,2,25.63,見其他登記事項,鋼筋混凝土造,104年7月2日,十二層,
RPOQMLSLJIMFFBH58CA,2,1.00,見其他登記事項,鋼筋混凝土造,104年7月2日,十二層,
RPOQMLSLJIMFFBH58CA,2,80.54,見其他登記事項,鋼筋混凝土造,104年7月2日,十二層,
RPURMLKLJIMFFBH48CA,29,71.64,住家用,加強磚造,77年6月11日,二層,一層 二層 夾層
RPQPMLSLJIMFFBH68CA,,46.91,見其他登記事項,鋼筋混凝土造,106年6月29日,二十一層,五層
RPQPMLSLJIMFFBH68CA,,40.37,見其他登記事項,鋼筋混凝土造,106年6月29日,二十一層,
RPQPMLSLJIMFFBH68CA,,46.91,見其他登記事項,鋼筋混凝土造,106年6月29日,二十一層,五層
RPQPMLSLJIMFFBH68CA,,40.37,見其他登記事項,鋼筋混凝土造,106年6月29日,二十一層,
RPWRMLKLJIMFFBH68CA,29,71.64,住家用,加強磚造,77年6月11日,二層,一層 二層 夾層
RPTOMLSLJIMFFBH88CA,,88.35,見其他登記事項,鋼筋混凝土造,106年6月29日,二十一層,十六層
RPTOMLSLJIMFFBH88CA,,77.97,見其他登記事項,鋼筋混凝土造,106年6月29日,二十一層,
RPOPMLSLJIMFFBH48CA,,88.54,見其他登記事項,鋼筋混凝土造,106年6月29日,二十一層,九層
RPOPMLSLJIMFFBH48CA,,76.72,見其他登記事項,鋼筋混凝土造,106年6月29日,二十一層,
RPSQMLPKJIMFFBH58CA,28,20.62,住家用,鋼筋混凝土造,78年5月29日,五層,四層
RPSQMLPKJIMFFBH58CA,28,6.34,共有部分,鋼筋混凝土造,78年5月29日,五層,
RPTSMLKLJIMFFBH48CA,,68.41,見其他登記事項,鋼筋混凝土造,106年5月19日,十五層,四層
RPTSMLKLJIMFFBH48CA,,71.00,見其他登記事項,鋼筋混凝土造,106年5月19日,十五層,
RPOQMLLKKIMFFAH77CA,20,59.25,住家用,鋼筋混凝土造,86年9月18日,十二層,四層
RPOQMLLKKIMFFAH77CA,20,8.49,共有部份,鋼筋混凝土造,86年9月18日,十二層,
RPOQMLLKKIMFFAH77CA,20,.19,住家用,鋼筋混凝土造,86年9月18日,十二層,一層
RPVSMLKLJIMFFBH68CA,,68.25,見其他登記事項,鋼筋混凝土造,106年5月19日,十五層,十四層
RPOQMLLKKIMFFAH77CA,20,.00,共有部份,鋼筋混凝土造,86年9月18日,十二層,
RPVSMLKLJIMFFBH68CA,,70.90,見其他登記事項,鋼筋混凝土造,106年5月19日,十五層,
RPUPMLRJKIMFFBH88CA,15,225.25,見其他登記事項,鋼筋混凝土造,91年11月8日,四層,一層 二層 三層 四層 屋頂突出物
RPVTMLLKKIMFFAH78CA,24,49.68,見其他登記事項,鋼筋混凝土造,82年11月10日,八層,六層
RPVTMLLKKIMFFAH78CA,24,11.41,共有部份,鋼筋混凝土造,82年11月10日,八層,
RPVTMLLKKIMFFAH78CA,24,14.19,共有部份,鋼筋混凝土造,82年11月10日,八層,
RPSPMLRJKIMFFBH68CA,15,92.19,住家用,鋼筋混凝土造,91年5月16日,十二層,十二層
RPSPMLRJKIMFFBH68CA,15,44.79,共有部分,鋼筋混凝土造,91年5月16日,十二層,
RPSPMLRJKIMFFBH68CA,15,9.73,共有部分,鋼筋混凝土造,91年5月16日,十二層,
RPWRMLOLJIMFFAH98CA,2,82.39,住家用,鋼筋混凝土造,104年4月27日,十五層,八層
RPWRMLOLJIMFFAH98CA,2,74.59,見其他登記事項,鋼筋混凝土造,104年4月27日,十五層,
RPPNMLNKKIMFFAH77CA,3,161.05,住家用,鋼筋混凝土造,103年11月11日,十五層,十二層
RPPNMLNKKIMFFAH77CA,3,128.98,見其他登記事項,鋼筋混凝土造,103年11月11日,十五層,
RPUOMLLLJIMFFAH18CA,7,65.53,住家用,鋼筋混凝土造,99年6月28日,十五層,十一層
RPUOMLLLJIMFFAH18CA,7,60.97,見其他登記事項,鋼筋混凝土造,99年6月28日,十五層,
RPXNMLTLJIMFFAH56CA,1,49.82,住家用,鋼筋混凝土造,105年7月1日,十四層,十三層
RPXNMLTLJIMFFAH56CA,1,51.73,見其他登記事項,鋼筋混凝土造,105年7月1日,十四層,
RPSOMLLLJIMFFAH97CA,12,62.79,住家用,鋼筋混凝土造,94年4月25日,十五層,五層
RPSOMLLLJIMFFAH97CA,12,10.08,共有部份,鋼筋混凝土造,94年4月25日,十五層,
RPSOMLLLJIMFFAH97CA,12,11.15,共有部份,鋼筋混凝土造,94年4月25日,十五層,
RPRPMLOLJIMFFAH28CA,2,82.39,住家用,鋼筋混凝土造,104年4月27日,十五層,九層
RPRPMLOLJIMFFAH28CA,2,74.59,見其他登記事項,鋼筋混凝土造,104年4月27日,十五層,
RPXQMLRLJIMFFAH66CA,10,.11,見其他登記事項,鋼筋混凝土造,96年5月1日,十二層,一層
RPXQMLRLJIMFFAH66CA,10,.00,共有部份,鋼筋混凝土造,96年5月1日,十二層,
RPXQMLRLJIMFFAH66CA,10,39.55,共有部份,鋼筋混凝土造,96年5月1日,十二層,
