¶mÂí¥«°Ï,¯²¸î¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¯²¸îÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¯²¸î¦~¤ë¤é,¯²¸îµ§´É¼Æ,¯²¸î¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,¯²¸îÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,¦³µLªþ³Ã­Ñ,Á`ÃB¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¯²¸îÁ`­±¿n¥­¤è¤½¤Ø,¯²ª÷Á`ÃB¤¸,³Æµù,½s¸¹
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤ß«n¤»¸ô171«Ñ1~30¸¹,20.48,°Ó,,,1040713,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0950623,138.86,3,2,2,¦³,¦³,¦³,20000,144,©Y¹D¥­­±,26.48,0,¯²ª÷§tºÞ²z¶O¡C,RPXOMLKKQHKFFCB48CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¤å¤ß¸ô¤T¬q1~30¸¹,4023.0,¦í,,,1040806,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,26,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0980813,80.54,1,1,1,¦³,¦³,¦³,16500,205,,0.0,0,,RPWNMLLKQHKFFCB38CC
¦è¤Ù°Ï,«Øª«,»O¤¤¥«¦è¤Ù°Ï»OÆW¤j¹D¤T¬q361~390¸¹,0.0,¨ä¥L,,,1040720,¤g¦a0«Øª«1¨®¦ì1,¤Q¤E¼h,35,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1000121,324.64,4,2,3,¦³,¦³,¦³,79000,243,©Y¹D¥­­±,16.69,0,§tµ|ª÷¤ÎºÞ²z¶O,RPPOMLLKQHKFFCB77CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¤å¤ß¸ô¤T¬q1~30¸¹,8.49,°Ó,,,1040720,¤g¦a1«Øª«1¨®¦ì0,¤Q¤K¼h,26,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0980813,86.53999999999999,2,1,1,¦³,¦³,¦³,25500,295,,0.0,0,¯²ª÷§tºÞ²z¶O¡A¤G¥N°·«O¸É¥R«O¶O¤Î¯²¸î©Ò±oµ|,RPSQMLLKQHKFFCB28CC
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï³Õ·Rµó91~120¸¹,24.93,¦í,,,1040811,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0830924,162.01,3,2,2,¦³,¦³,¦³,15000,93,,0.0,0,,RPXRMLLKQHKFFCB88CC
¦è°Ï,«Øª«,»O¤¤¥«¦è°Ï¦V¤W¸ô¤@¬q79«Ñ1~30¸¹,0.0,°Ó,,,1040731,¤g¦a0«Øª«1¨®¦ì1,¤Q¤»¼h,27,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0951019,268.97,3,2,2,¦³,¦³,¦³,79000,294,©Y¹D¥­­±,12.09,0,§tµ|ª÷¤ÎºÞ²z¶O,RPSNMLLKQHKFFAB77CC
¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è°Ï©¾©ú«n¸ô91~120¸¹,16.67,¦í,,,1040810,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0951222,153.69,2,2,2,¦³,¦³,¦³,43000,280,©Y¹D¥­­±,29.3,0,,RPUNMLLKQHKFFAB97CC
¦è°Ï,¤g¦a,«á‚W¤l¬q151~180¦a¸¹,21.0,¨ä¥L,,,1040727,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,¦³,7800,371,,0.0,0,,RPROMLLKQHKFFAB77CC
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï­^¤~¸ô211~240¸¹,6.43,¦í,,,1040723,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,8,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830907,42.71,1,1,1,¦³,¦³,¦³,7000,164,,0.0,0,,RPPPMLLKQHKFFBB87DC
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¼æ¤l°Ï³Ó§Q¤Q¤Gµó1~30¸¹,78.22,¦í,,,1040717,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0920416,54.18,0,0,0,µL,µL,µL,4900,90,,0.0,0,,RPTNMLLKQHKFFFL86DC
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï©¾©ú«n¸ô811~840¸¹,4788.0,¨ä¥L,,,1040805,¤g¦a1«Øª«1¨®¦ì1,¤@¼h,18,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0931224,142.37,0,0,0,µL,µL,µL,45000,316,¨ä¥L,11.96,0,,RPSOMLMKQHKFFAB08DC
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï­x¥\¸ô¤@¬q301~330¸¹,1891.0,¨ä¥L,,,1040812,¤g¦a3«Øª«3¨®¦ì0,¨£¨ä¥¦µn°O¨Æ¶µ,1,­Ü®w,¨£¨ä¥¦µn°O¨Æ¶µ,ÅK³y,0620601,942.35,0,0,0,µL,µL,µL,50000,,,0.0,0,¤T¤á¥´³q¬°¤@¤á¨Ï¥Î,RPOPMLMKQHKFFBB87DC
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¦ZÉÜ¸ô1111~1140¸¹,139.0,¦í,,,1040701,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,1,©±­±(©±¾Q),°Ó·~¥Î,¿û³y,0800507,84.48,0,0,0,µL,µL,µL,34000,402,,0.0,0,,RPQPMLMKQHKFFBB08DC
¤j¨½°Ï,«Øª«,»O¤¤¥«¤j¨½°Ï¤j©ú¸ô181~210¸¹,0.0,¦í,,,1040723,¤g¦a0«Øª«1¨®¦ì0,¨£¨ä¥Lµn°O¨Æ¶µ,4,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0760525,267.18,6,1,2,¦³,µL,µL,48000,180,,0.0,0,,RPSNMLMKQHKFFGL86CC
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï¤u¾Ç¥_¸ô61~90¸¹,1.72,°Ó,,,1040714,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,18,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850506,28.54,1,0,1,¦³,¦³,¦³,5500,193,,0.0,0,,RPTNMLMKQHKFFAB97CC
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï¤u¾Ç¥_¸ô61~90¸¹,1.74,°Ó,,,1040725,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,18,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850506,29.090000000000003,1,0,1,¦³,¦³,¦³,5000,172,,0.0,0,,RPUNMLMKQHKFFAB08CC
«n¤Ù°Ï,«Øª«,»O¤¤¥««n¤Ù°Ïºë¬ìªF¸ô1~30¸¹,0.0,¤u,,,1040807,¤g¦a0«Øª«1¨®¦ì0,¤@¼h,1,¤u¼t,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0980123,57.28,0,0,0,µL,µL,µL,12000,,,0.0,0,,RPRNMLMKQHKFFCB97CC
¦è¤Ù°Ï,«Øª«,»O¤¤¥«¦è¤Ù°Ï¦è¤Ù¸ô¤G¬q271~300¸¹,0.0,°Ó,,,1040720,¤g¦a0«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0690522,259.33,6,2,4,¦³,µL,µL,40000,154,,0.0,0,,RPWNMLMKQHKFFCB48CC
¦è¤Ù°Ï,«Øª«,»O¤¤¥«¦è¤Ù°Ïªø¦w¸ô¤G¬q131«Ñ61~90¸¹,0.0,¦í,,,1040721,¤g¦a0«Øª«1¨®¦ì1,¤»¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030704,159.44,3,2,2,¦³,¦³,¦³,30000,188,©Y¹D¥­­±,48.85,0,,RPXNMLMKQHKFFCB58CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¥«¬F¥_¤G¸ô211~240¸¹,21.81,¨ä¥L,,,1040714,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,36,¿ì¤½°Ó·~¤j¼Ó,¨£¨ä¥Lµn°O¨Æ¶µ,¿û°©¿ûµ¬²V¾®¤g³y,1030403,404.03,0,0,0,µL,¦³,µL,88500,219,©Y¹D¥­­±,0.0,3000,,RPTOMLNKQHKFFCB38CC
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤j¼[¤Q¥|µó181~210¸¹,28.22,¦í,,,1040714,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,8,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0830824,99.56,0,0,0,µL,¦³,µL,4800,48,©Y¹D¾÷±ñ,0.0,0,,RPUOMLNKQHKFFCB48CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¥«¬F¥_¤G¸ô211~240¸¹,31.68,¨ä¥L,,,1040714,¤g¦a1«Øª«1¨®¦ì3,¤Q¤@¼h,36,¿ì¤½°Ó·~¤j¼Ó,¨£¨ä¥Lµn°O¨Æ¶µ,¿û°©¿ûµ¬²V¾®¤g³y,1030403,574.38,0,0,0,µL,¦³,µL,130000,226,©Y¹D¥­­±,0.0,0,,RPVOMLNKQHKFFCB58CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¥«¬F¸ô481~510¸¹,11.78,¨ä¥L,,,1040714,¤g¦a1«Øª«1¨®¦ì1,¤G¤Q¤»¼h,29,¿ì¤½°Ó·~¤j¼Ó,¨£¨ä¥Lµn°O¨Æ¶µ,¿û°©¿ûµ¬²V¾®¤g³y,1011219,204.11,0,0,0,µL,¦³,µL,40000,196,©Y¹D¥­­±,0.0,0,,RPQPMLNKQHKFFCB18CC
¦è¤Ù°Ï,«Øª«,»O¤¤¥«¦è¤Ù°Ï¤å¤ß¸ô¤G¬q181~210¸¹,0.0,¨ä¥L,,,1040716,¤g¦a0«Øª«1¨®¦ì0,¤Q¤@¼h,23,¿ì¤½°Ó·~¤j¼Ó,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0990930,175.9,0,0,0,µL,¦³,µL,45228,257,,0.0,0,,RPOQMLNKQHKFFCB08CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¥«¬F¥_¤G¸ô211~240¸¹,21.81,¨ä¥L,,,1040717,¤g¦a1«Øª«1¨®¦ì3,¤Q¤G¼h,36,¿ì¤½°Ó·~¤j¼Ó,¨£¨ä¥Lµn°O¨Æ¶µ,¿û°©¿ûµ¬²V¾®¤g³y,1030403,404.03,0,0,0,µL,¦³,µL,90000,223,©Y¹D¾÷±ñ,0.0,0,,RPPQMLNKQHKFFCB18CC
¦è¤Ù°Ï,«Øª«,»O¤¤¥«¦è¤Ù°Ï¥«¬F¥_¤G¸ô211~240¸¹,13.94,¨ä¥L,,,1040720,¤g¦a0«Øª«1¨®¦ì0,¤G¤Q¥|¼h,36,¿ì¤½°Ó·~¤j¼Ó,¨£¨ä¥Lµn°O¨Æ¶µ,¿û°©¿ûµ¬²V¾®¤g³y,1030403,247.57,0,0,0,µL,¦³,µL,52000,210,,0.0,0,,RPQQMLNKQHKFFCB28CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¥«¬F¥_¤G¸ô211~240¸¹,22.68,¨ä¥L,,,1040728,¤g¦a1«Øª«1¨®¦ì3,¤G¤Q¤­¼h,36,¿ì¤½°Ó·~¤j¼Ó,¨£¨ä¥Lµn°O¨Æ¶µ,¿û°©¿ûµ¬²V¾®¤g³y,1030403,408.59000000000003,0,0,0,µL,¦³,µL,86500,212,©Y¹D¥­­±,0.0,0,,RPSQMLNKQHKFFCB48CC
¦è°Ï,«Øª«,»O¤¤¥«¦è°Ï»OÆW¤j¹D¤G¬q1~30¸¹,0.0,,,,1040714,¤g¦a0«Øª«0¨®¦ì0,¤Q¤@¼h,23,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0761015,221.0,0,0,0,µL,¦³,µL,33425,151,,0.0,0,,RPSOMLNKQHKFFAB08CC
¥_¤Ù°Ï,«Øª«,»O¤¤¥«¥_¤Ù°Ï¤å¤ß¸ô¥|¬q931~960¸¹,22.52,¦í,,,1040714,¤g¦a0«Øª«1¨®¦ì0,¤K¼h,12,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0800211,329.59999999999997,0,0,0,µL,¦³,µL,30000,91,,0.0,0,,RPSPMLNKQHKFFBB28CC
¤j¶®°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¶®°Ï¦èÄ_§ø¦è§ø¸ô1~30¸¹,98.0,¦í,,,1040810,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840804,156.53,4,2,3,¦³,µL,µL,18000,115,,0.0,0,,RPSOMLNKQHKFFFL96CC
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¼æ¤l°Ï¤j´I¸ô¤T¬q66«Ñ1§Ë1~30¸¹,1357.28,¹A,,,1040810,¤g¦a11«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031203,204.18,4,3,4,¦³,µL,¦³,20000,98,,0.0,0,,RPPOMLOKQHKFFFL76CC
±ï´Ï°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«±ï´Ï°Ï¤¤µØ¸ô¤G¬q511~540¸¹,89.0,¦í,,,1040810,¤g¦a1«Øª«1¨®¦ì0,¨£¨ä¥Lµn°O¨Æ¶µ,3,©±­±(©±¾Q),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830606,158.02,0,0,0,µL,µL,µL,16000,101,,0.0,0,,RPPNMLOKQHKFFCL09DC
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¤å¤ß¸ô¥|¬q751~780¸¹,54.0,¦í,,,1040731,¤g¦a1«Øª«1¨®¦ì2,¤K¼h,12,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0790817,427.35,0,0,0,µL,¦³,µL,48000,112,©Y¹D¥­­±,0.0,0,,RPUOMLOKQHKFFBB48CC
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï¾Ç¥_¸ô71«Ñ1~30¸¹,9.41,¦í,,,1040717,¤g¦a1«Øª«1¨®¦ì0,¤G¤Q¼h,21,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860918,108.81,3,2,2,¦³,¦³,¦³,16000,147,,0.0,0,¯²ª÷§tºÞ²z¶O¡C,RPPQMLOKQHKFFAB08CC
«n°Ï,«Øª«,»O¤¤¥««n°Ï´_¿³¸ô¤G¬q15«Ñ1~30¸¹,0.0,¦í,,,1040717,¤g¦a0«Øª«0¨®¦ì0,¥þ,4,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0780812,27.5,1,0,1,¦³,µL,¦³,6600,240,,0.0,0,¯²ª÷§tºÞ²z¶O§t²Ä¥|¥x§t¤ô¶O§t¥Ë´µ¡C¬°¤À¯²®M©Ð¡AµLªk­pºâ¨ä¤g¦a­±¿n¡C,RPQQMLOKQHKFFAB18CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¥«¬F¥_¤G¸ô211~240¸¹,14.43,¨ä¥L,,,1040723,¤g¦a1«Øª«1¨®¦ì2,¤G¤Q¤­¼h,36,¿ì¤½°Ó·~¤j¼Ó,¨£¨ä¥Lµn°O¨Æ¶µ,¿û°©¿ûµ¬²V¾®¤g³y,1030403,257.55,0,0,0,µL,¦³,µL,65000,252,©Y¹D¥­­±,0.0,0,,RPSQMLOKQHKFFCB58CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï»OÆW¤j¹D¤G¬q691~720¸¹,0.0,°Ó,,,1040720,¤g¦a0«Øª«1¨®¦ì2,¤T¼h,12,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0780626,304.38,0,0,0,µL,¦³,µL,44100,145,¤É­°¾÷±ñ,0.0,0,,RPTQMLOKQHKFFCB68CC
«n¤Ù°Ï,«Øª«,»O¤¤¥««n¤Ù°Ï¤å¤ß¸ô¤@¬q151~180¸¹,110.0,¦í,,,1040814,¤g¦a0«Øª«1¨®¦ì0,¨£¨ä¥Lµn°O¨Æ¶µ,4,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0920219,277.38,8,5,3,¦³,µL,¦³,60000,216,,0.0,0,,RPUQMLOKQHKFFCB78CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï»OÆW¤j¹D¤G¬q691~720¸¹,0.0,°Ó,,,1040715,¤g¦a0«Øª«1¨®¦ì1,¤»¼h,12,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0780626,129.4,0,0,0,µL,¦³,µL,15000,116,¤É­°¾÷±ñ,0.0,0,,RPVQMLOKQHKFFCB88CC
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤j¼[¥|µó241~270¸¹,22.48,¦í,,,1040810,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,8,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0800630,140.03,3,2,2,¦³,¦³,µL,16000,114,¨ä¥L,0.0,0,,RPPQMLRKQHKFFCB58CC
¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è°Ï¤j¶iµó301~330¸¹,26.01,¦í,,,1040719,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,7,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0851204,164.54,3,2,2,¦³,¦³,¦³,30000,182,©Y¹D¥­­±,24.43,0,¯²ª÷§tºÞ²z¶O¡C,RPUOMLRKQHKFFAB68CC
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¤¤¬üµó331«Ñ1~30¸¹,27.3,¦í,,,1040810,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0681208,72.48,1,1,2,¦³,µL,µL,40000,552,,0.0,0,,RPRPMLRKQHKFFAB48CC
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï¤u¾Ç¥_¸ô61~90¸¹,1.72,°Ó,,,1040725,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,18,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850506,28.54,1,0,1,¦³,¦³,¦³,5500,193,,0.0,0,,RPXQMLRKQHKFFAB56CC
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¤­Åv¸ô571~600¸¹,160.0,°Ó,,,1040801,¤g¦a1«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,°Ó·~¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0610117,609.83,0,0,0,µL,µL,µL,262500,430,,0.0,0,,RPTPMLRKQHKFFBB78CC
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï¤¤¤s¸ô¤G¬q361~390¸¹,48.15,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1040805,¤g¦a7«Øª«1¨®¦ì0,¥|¼h,5,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0900731,95.16,3,2,2,¦³,¦³,¦³,16000,168,,0.0,0,,RPVNMLRKQHKFFHL87DC
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï·s¥Í¥_¸ô91~120¸¹,75.0,¦í,,,1040801,¤g¦a1«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0620627,168.45,4,1,3,¦³,µL,¦³,15000,89,,0.0,0,,RPVNMLRKQHKFFAL07CC
Â×­ì°Ï,¤g¦a,ªFÙõ¬q121~150¦a¸¹,774.88,¹A,,,1040810,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,¦³,50000,65,,0.0,0,¦³¥¼«O¦s«Øª«¿ûÅK³y¤@¥ó,RPOOMLRKQHKFFAL09CC
²M¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«²M¤ô°ÏÁ{´ä¸ô¤­¬q182«Ñ2§Ë1~30¸¹,71.0,¦í,,,1040816,¤g¦a2«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0740530,213.89,0,0,0,µL,µL,µL,8000,37,,0.0,0,,RPUNMLRKQHKFFCL17CC
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï±R¼w¸ô¤@¬q481~510¸¹,116.0,¦í,,,1040812,¤g¦a1«Øª«1¨®¦ì0,¥þ,5,³z¤Ñ­í,¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0940317,145.04,0,0,0,µL,µL,µL,56000,386,,0.0,0,¯²¸î¼h¦¸¬°¤@¼h¤Î¤G¼h,RPTOMLRKQHKFFBB78DC
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°ÏªQ¦Ë¥_¸ô91~120¸¹,107.0,¦í,,,1040814,¤g¦a1«Øª«1¨®¦ì0,¥þ,1,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0760410,63.54,1,2,1,¦³,µL,µL,36000,567,,0.0,0,,RPSPMLRKQHKFFBB78DC
¦Z¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦Z¨½°Ï¤TÂ×¸ô212«Ñ1~30¸¹,1279.21,¤u,,,1040723,¤g¦a2«Øª«1¨®¦ì0,¨£¨ä¥Lµn°O¨Æ¶µ,2,¤u¼t,¤u·~¥Î,¿û°©²V¾®¤g³y,0860523,1066.05,0,0,0,µL,µL,¦³,85000,,,0.0,0,¯²ª÷§tµ|,RPXNMLSKQHKFFAL47DC
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï¤u¾Ç¥_¸ô61~90¸¹,1.83,°Ó,,,1040726,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,18,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850506,31.04,1,0,1,¦³,¦³,¦³,5500,177,,0.0,0,,RPQNMLSKQHKFFAB28CC
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï¤u¾Ç¥_¸ô61~90¸¹,5.52,°Ó,,,1040805,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,18,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850506,91.92,2,1,2,¦³,¦³,¦³,9500,103,,0.0,0,,RPRNMLSKQHKFFAB38CC
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°ÏªF¿³¸ô¤@¬q1~30¸¹,1.3,¦í,,,1040720,¤g¦a1«Øª«0¨®¦ì0,¤T¤Q¤G¼h,32,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0951026,27.98,1,0,1,¦³,¦³,¦³,6800,243,,0.0,0,,RPUOMLSKQHKFFAB78CC
