¶mÂí¥«°Ï,¯²¸î¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¯²¸îÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¯²¸î¦~¤ë¤é,¯²¸îµ§´É¼Æ,¯²¸î¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,¯²¸îÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,¦³µLªþ³Ã­Ñ,Á`ÃB¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¯²¸îÁ`­±¿n¥­¤è¤½¤Ø,¯²ª÷Á`ÃB¤¸,³Æµù,½s¸¹
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï¤@¤ß¤G¸ô151~180¸¹,11.44,°Ó,,,1050127,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,12,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0800514,148.92,3,1,0,¦³,µL,¦³,13000,87,,0.0,0,,RPROMLOJKHLFFCE97CC
«eÂí°Ï,«Øª«,°ª¶¯¥««eÂí°Ï¥ÁÅv¤G¸ô211~240¸¹,0.0,°Ó,,,1050204,¤g¦a0«Øª«1¨®¦ì0,¨£¨ä¥¦µn°O¨Æ¶µ,27,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0860527,310.22,5,1,2,¦³,¦³,¦³,48000,155,,0.0,0,,RPVOMLOJKHLFFCE38CC
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°ÏªL´Ë¥|¸ô181~210¸¹,88.57,°Ó,,,1050202,¤g¦a1«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0960312,207.5,5,2,4,¦³,µL,µL,35000,169,,0.0,0,,RPQPMLOJKHLFFCE97CC
¹ª¤s°Ï,«Øª«,°ª¶¯¥«¹ª¤s°Ï³Õ·R¤G¸ô331~360¸¹,8.66,¦í,,,1050130,¤g¦a0«Øª«1¨®¦ì0,¤Q¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0940802,97.0,2,1,1,¦³,µL,¦³,13009,134,,0.0,0,,RPSNMLOJKHLFFAE77CC
·s¿³°Ï,«Øª«,°ª¶¯¥«·s¿³°Ï¤å¾î¤G¸ô151~180¸¹,0.0,,,,1030826,¤g¦a0«Øª«1¨®¦ì0,¨£¨ä¥Lµn°O¨Æ¶µ,7,µØ·H(10¼h§t¥H¤U¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0771216,131.33,0,0,0,µL,µL,µL,102272,779,,0.0,0,,RPTNMLOJKHLFFBE97CC
­d¶®°Ï,«Øª«,°ª¶¯¥«­d¶®°Ï«Ø°ê¤@¸ô61~90¸¹,0.0,,,,1030514,¤g¦a0«Øª«1¨®¦ì0,¨£¨ä¥Lµn°O¨Æ¶µ,4,¤½´J(5¼Ó§t¥H¤UµL¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0811208,31.5,0,0,0,µL,µL,µL,6000,190,,0.0,0,,RPVNMLOJKHLFFBE18CC
·s¿³°Ï,«Øª«,°ª¶¯¥«·s¿³°Ï«n»O¸ô1~30¸¹,0.0,°Ó,,,1050125,¤g¦a0«Øª«1¨®¦ì0,¤@¼h,12,©±­±(©±¾Q),,¿ûµ¬²V¾®¤g³y,0720428,102.00999999999999,2,2,1,¦³,¦³,µL,15000,147,,0.0,0,,RPPNMLPJKHLFFBE67CC
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¤T¦h¤@¸ô301~330¸¹,70.0,°Ó,,,1050204,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,,¥[±j¿j³y,0630813,185.33,0,0,0,µL,µL,µL,33000,178,,0.0,0,,RPSNMLPJKHLFFBE97CC
­d¶®°Ï,«Øª«,°ª¶¯¥«­d¶®°Ï©|¸qµó91~120¸¹,80.0,°Ó,,,1050128,¤g¦a0«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,,¥[±j¿j³y,0640325,65.45,0,0,0,µL,µL,µL,12000,183,,0.0,0,,RPTNMLPJKHLFFBE08CC
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï©|¸qµó91~120¸¹,80.0,°Ó,,,1050128,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,,¥[±j¿j³y,0640325,65.45,0,0,0,µL,µL,µL,18000,275,,0.0,0,,RPUNMLPJKHLFFBE18CC
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·s¿³°Ï¤»¦X¤G¸ô31~60¸¹,60.71,°Ó,,,1050113,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0830610,441.72,1,1,2,¦³,µL,¦³,50000,113,,0.0,0,,RPQOMLPJKHLFFBE87CC
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°ÏÀs¼w¸ô391~420¸¹,16.18,°Ó,,,1050204,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0940804,148.73,4,2,2,¦³,¦³,¦³,19500,131,,0.0,0,¤£§t¨®¦ì¥X¯²,RPTNMLPJKHLFFAE97CC
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¬ü³NªF¥|¸ô361~390¸¹,17.8,¦í,,,1050119,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,24,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030212,203.79,3,2,2,¦³,¦³,¦³,35000,172,©Y¹D¥­­±,0.0,0,,RPVNMLPJKHLFFAE18CC
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï¤åªLµó121~150¸¹,4.69,°Ó,,,1050108,¤g¦a1«Øª«1¨®¦ì0,¤G¤Q¤E¼h,,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,,,110.54,3,2,2,¦³,µL,¦³,30000,271,,0.0,0,,RPVOMLPJKHLFFCE48CC
¥ªÀç°Ï,«Øª«,°ª¶¯¥«¥ªÀç°Ï·s²ø¤@¸ô121~150¸¹,5.95,¦í,,,1050204,¤g¦a0«Øª«1¨®¦ì0,¥|¼h,27,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830811,76.74,2,1,1,¦³,µL,µL,18970,247,,0.0,0,,RPVNMLPJKHLFFEE58CC
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï¤å±d¸ô31~60¸¹,11.19,¦í,,,1050111,¤g¦a1«Øª«1¨®¦ì0,¤Q¤T¼h,13,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030429,107.9,1,1,1,¦³,¦³,¦³,20000,185,,0.0,0,§tºÞ²z¶O,RPWNMLPJKHLFFEE68CC
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï«O¹tµó31~60¸¹,8.93,°Ó,,,1050112,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031104,113.62,2,1,1,¦³,¦³,¦³,18000,158,©Y¹D¥­­±,0.0,0,,RPXNMLPJKHLFFEE78CC
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¶§©ú¸ô239«Ñ1~30¸¹,2919.0,¦í,,,1050202,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820927,94.68,3,2,1,¦³,µL,¦³,11000,116,,0.0,0,,RPSOMLPJKHLFFDE28CC
©£¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«©£¤s°Ï¦¨¥\¸ô466«Ñ1~30¸¹,258.0,,¯S©w¹A·~°Ï,¤BºØ«Ø¿v¥Î¦a,1050114,¤g¦a2«Øª«1¨®¦ì0,¨£¨ä¥Lµn°O¨Æ¶µ,1,¤u¼t,¨£¨ä¥Lµn°O¨Æ¶µ,¿û³y,0810210,159.75,0,0,0,µL,µL,¦³,25000,,,0.0,0,,RPVNMLPJKHLFFFE68CC
©£¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«©£¤s°Ï¤½¶é¦è¸ô¤T¬q1~30¸¹,82.0,¦í,,,1050127,¤g¦a1«Øª«1¨®¦ì0,¨£¨ä¥Lµn°O¨Æ¶µ,3,©±­±(©±¾Q),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0760915,162.49,4,2,3,¦³,µL,¦³,20000,123,,0.0,0,,RPWNMLPJKHLFFFE78CC
·£±ê°Ï,¤g¦a,«á«l¬q¤G¤p¬q871~900¦a¸¹,811.0,¦í,,,1050204,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,¦³,28000,35,,0.0,0,,RPPNMLNKKHLFFEE87CC
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï»A®p¸ô1~30¸¹,46.51,¨ä¥L,,,1050126,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,2,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0841013,100.37,0,0,0,µL,µL,µL,24200,241,,0.0,0,¥u¯²¤@¼Ó,RPPOMLPKKHLFFEE18CC
¤j¼d°Ï,¤g¦a,¿j¤l›÷¬q3931~3960¦a¸¹,1073.0,¹A,,,1050120,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,¦³,µL,67750,63,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPWNMLPKKHLFFLE86CC
¤j¼d°Ï,¤g¦a,¿j¤l›÷¬q3931~3960¦a¸¹,1293.0,¹A,,,1050120,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,¦³,µL,82499,64,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPXNMLPKKHLFFLE96CC
¸ô¦Ë°Ï,¤g¦a,¤j¦P¬q1081~1110¦a¸¹,570.36,¦í,,,1030630,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,µL,220000,386,,0.0,0,«Øª«µL«O¦sµn°O¡A¦³¨Ï¥Î°õ·Ó,RPRNMLPKKHLFFJE78CC
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°ÏªZ¼q¸ô211~240¸¹,66.0,°Ó,,,1050116,¤g¦a1«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0751208,201.88,5,3,4,¦³,µL,µL,23000,114,,0.0,0,,RPQNMLPKKHLFFBE87CC
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¸q«i¸ô147«Ñ31~60¸¹,29.05,¦í,,,1050205,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0731214,107.97,3,2,2,¦³,µL,µL,7000,65,,0.0,0,,RPVNMLPKKHLFFBE38CC
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°ÏªZÀç¸ô631~660¸¹,36.95,¨ä¥L,,,1050124,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0670105,36.95,0,1,1,¦³,µL,¦³,6000,162,,0.0,0,,RPQNMLQKKHLFFBE97CC
­d¶®°Ï,¨®¦ì,°ª¶¯¥«­d¶®°Ï·s¥ú¸ô62«Ñ1~30¸¹,0.0,°Ó,,,1050203,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,0.0,0,0,0,¦³,¦³,µL,2000,,©Y¹D¥­­±,14.65,2000,,RPSNMLQKKHLFFBE18CC
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¤j¶¶¤T¸ô181~210¸¹,10.09,°Ó,,,1050206,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0700425,83.83,2,2,2,¦³,¦³,¦³,13800,165,,0.0,0,,RPTNMLQKKHLFFBE28CC
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï±^¤s«nµó421~450¸¹,69.0,¨ä¥L,,,1050215,¤g¦a1«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0690618,193.92,5,3,4,¦³,µL,¦³,16000,83,,0.0,0,,RPOOMLQKKHLFFCE97CC
«eÂí°Ï,«Øª«,°ª¶¯¥««eÂí°Ï¥úµØ¤T¸ô151~180¸¹,0.0,°Ó,,,1050130,¤g¦a0«Øª«1¨®¦ì1,¤Q¤G¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0950614,196.16000000000003,4,2,2,¦³,¦³,¦³,18000,92,©Y¹D¥­­±,33.08,0,,RPTOMLQKKHLFFCE48CC
ÆQÑL°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«ÆQÑL°Ï¤­ºÖ¥|¸ô61~90¸¹,8.7,°Ó,,,1050130,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040323,191.24,4,2,3,¦³,¦³,¦³,35000,183,,0.0,0,,RPXNMLQKKHLFFAE58CC
ÆQÑL°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«ÆQÑL°Ï¤­ºÖ¥|¸ô61~90¸¹,6.87,°Ó,,,1050206,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040323,152.88,3,2,2,¦³,¦³,¦³,28000,183,,0.0,0,,RPOOMLQKKHLFFAE77CC
¿P±_°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¿P±_°Ï¦wªL¤G¸ô1~30¸¹,219.27,¤u,,,1050101,¤g¦a1«Øª«1¨®¦ì0,¨£¨ä¥Lµn°O¨Æ¶µ,4,¤u¼t,¤u·~¥Î,¿ûµ¬²V¾®¤g³y,0830203,332.09,4,2,3,¦³,µL,¦³,35000,,,0.0,0,,RPQNMLQKKHLFFFE38CC
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï³Õ·R¤G¸ô391~420¸¹,12.49,¦í,,,1050130,¤g¦a1«Øª«1¨®¦ì0,¤Q¤E¼h,20,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870217,172.03,4,2,2,¦³,¦³,¦³,28000,163,,0.0,0,¯²19¼Ó¥[20¼Ó¡A¥»ª«¥ó¬O¼Ó¤¤¼Ó,RPVNMLQKKHLFFEE78CC
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï­«¥­¸ô1~30¸¹,10.53,¨ä¥L,,,1050215,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0941012,112.22,3,2,2,¦³,¦³,¦³,15000,134,,0.0,0,,RPOPMLQKKHLFFEE28CC
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï³ß?µó151~180¸¹,71.0,¨ä¥L,,,1050127,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0550414,119.18,3,2,3,¦³,µL,µL,20000,168,,0.0,0,,RPPNMLQKKHLFFDE08CC
¤T¥Á°Ï,«Øª«,°ª¶¯¥«¤T¥Á°Ï¼á²M¸ô301~330¸¹,66.0,¦í,,,1050215,¤g¦a0«Øª«1¨®¦ì0,¨£¨ä¥Lµn°O¨Æ¶µ,5,©±­±(©±¾Q),,¿ûµ¬²V¾®¤g³y,0770625,260.07,0,0,0,µL,µL,µL,29000,112,,0.0,0,,RPWNMLQKKHLFFDE78CC
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¤j©÷¤G¸ô121~150¸¹,727.0,¦í,,,1050202,¤g¦a2«Øª«1¨®¦ì0,¤@¼h,1,©±­±(©±¾Q),°Ó·~¥Î,¿û³y,0811223,397.99,0,0,0,µL,µL,µL,280000,704,,0.0,0,,RPQOMLQKKHLFFDE28CC
¤T¥Á°Ï,«Øª«,°ª¶¯¥«¤T¥Á°ÏÆW¿³µó31~60¸¹,0.0,¤u,,,1050127,¤g¦a0«Øª«1¨®¦ì0,¤@¼h,1,¤u¼t,,¿û³y,0710817,247.59,0,0,0,µL,µL,µL,80000,,,0.0,0,¤À¬q¦¡¯²ª÷105/3/1-107/2/28¨C¤ë¯²ª÷80000¤¸¡A107/3/1-109/2/29¨C¤ë¯²ª÷82400¤¸¡A109/3/1-111/2/28¨C¤ë¯²ª÷84800¤¸¡A111/3/1-113/2/29¨C¤ë¯²ª÷87300¤¸¡A113/3/1-115/2/28¨C¤ë¯²ª÷90000¤¸¡C,RPQPMLQKKHLFFDE38CC
¥ªÀç°Ï,«Øª«,°ª¶¯¥«¥ªÀç°Ï¥Á±Ú¤@¸ô991~1020¸¹,0.0,¦í,,,1050130,¤g¦a0«Øª«1¨®¦ì0,¤@¼h,15,©±­±(©±¾Q),¦í°Ó¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,1001202,128.33,1,2,2,¦³,¦³,µL,24000,187,,0.0,0,,RPPOMLRKKHLFFEE38CC
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï«O¹tµó31~60¸¹,4.63,°Ó,,,1050216,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031104,64.28999999999999,2,1,1,¦³,¦³,¦³,16500,257,,0.0,0,,RPQOMLRKKHLFFEE48CC
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï«Ø°ê¸ô¤T¬q541~570¸¹,0.0,¦í,,,1020526,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0980330,92.23,2,1,1,¦³,¦³,¦³,16000,173,,0.0,0,,RPVNMLRKKHLFFGE09CC
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°ÏÆW¿³µó61~90¸¹,158.93,°Ó,,,1021128,¤g¦a1«Øª«1¨®¦ì0,¨£¨ä¥Lµn°O¨Æ¶µ,3,©±­±(©±¾Q),,¿ûµ¬²V¾®¤g³y,0700515,875.14,0,0,0,µL,µL,µL,105000,120,,0.0,0,,RPPNMLRKKHLFFDE28DC
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°ÏµØ¦wµó31~60¸¹,80.43,¦í,,,1011220,¤g¦a1«Øª«1¨®¦ì0,¥þ,5,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0950525,227.6,5,2,3,¦³,µL,¦³,30000,132,,0.0,0,,RPQNMLRKKHLFFAE97CC
«eª÷°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eª÷°Ï¥«¤¤¤@¸ô91~120¸¹,0.0,¦í,,,1020407,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,22,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0910618,70.58,2,1,1,¦³,¦³,¦³,12000,170,,0.0,0,,RPRNMLRKKHLFFAE08CC
«eª÷°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eª÷°Ï¤C½å¤G¸ô271~300¸¹,0.0,¦í,,,1020818,¤g¦a1«Øª«1¨®¦ì0,¤Q¥|¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1010926,150.36,3,2,2,¦³,¦³,¦³,30000,200,,0.0,0,,RPTNMLRKKHLFFAE28CC
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï¤@¤ß¤G¸ô181~210¸¹,2.41,¦í,,,1040513,¤g¦a1«Øª«1¨®¦ì0,¤G¤Q¼h,20,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831001,42.08,2,1,1,¦³,¦³,¦³,12000,285,,0.0,0,,RPXNMLRKKHLFFCE88CC
­d¶®°Ï,«Øª«,°ª¶¯¥«­d¶®°Ï¥|ºû¤T¸ô241~270¸¹,0.0,°Ó,,,1050217,¤g¦a0«Øª«1¨®¦ì0,¤E¼h,12,¿ì¤½°Ó·~¤j¼Ó,,¿ûµ¬²V¾®¤g³y,0781109,7.87,0,0,0,µL,¦³,µL,2300,292,,0.0,0,,RPPNMLRKKHLFFBE97CC
·s¿³°Ï,«Øª«,°ª¶¯¥«·s¿³°Ï¤¤¤s¤@¸ô91~120¸¹,0.0,°Ó,,,1050217,¤g¦a0«Øª«1¨®¦ì0,¤K¼h,10,¿ì¤½°Ó·~¤j¼Ó,,¿ûµ¬²V¾®¤g³y,0651124,55.27,0,0,0,µL,¦³,µL,9000,163,,0.0,0,,RPQNMLRKKHLFFBE08CC
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¥Ã¼Öµó91~120¸¹,0.0,¦í,,,1020813,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,17,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0780114,153.12,4,2,2,¦³,¦³,µL,14000,91,,0.0,0,,RPSNMLRKKHLFFBE28CC
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·s¿³°Ï¿³µØ¸ô61~90¸¹,8.69,°Ó,,,1050125,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960413,93.66,3,1,1,¦³,¦³,¦³,20800,222,,0.0,0,§tºÞ²z¶O¤Îºô¸ô¶O,RPSNMLSKKHLFFBE38CC
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï¤¤µØ¤­¸ô969«Ñ2§Ë1~30¸¹,4.58,¨ä¥L,,,1050216,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830809,41.73,3,2,2,¦³,µL,¦³,15000,359,,0.0,0,,RPROMLSKKHLFFCE48CC
«eÂí°Ï,«Øª«,°ª¶¯¥««eÂí°Ï¤¤¤s¤G¸ô1~30¸¹,0.0,°Ó,,,1050218,¤g¦a0«Øª«1¨®¦ì1,¤G¤Q¤@¼h,28,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0870714,249.95,0,0,0,µL,¦³,¦³,30000,120,©Y¹D¥­­±,0.0,0,¯²ª÷§t¤@­Ó¨®¦ì,RPUOMLSKKHLFFCE78CC
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°Ï©úµØ¸ô301~330¸¹,56.79,¦í,,,1021011,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,23,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0840125,72.85,0,0,0,µL,µL,µL,86000,1181,,0.0,0,,RPPNMLSKKHLFFAE97CC
¹ª¤s°Ï,«Øª«,°ª¶¯¥«¹ª¤s°Ï¸Î¸Û¸ô1081~1110¸¹,0.0,°Ó,,,1050218,¤g¦a0«Øª«1¨®¦ì1,¤Q¤G¼h,12,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0790216,136.26,0,0,0,µL,¦³,µL,15000,110,©Y¹D¥­­±,0.0,0,¯²ª÷§t¤@­Ó¨®¦ì,RPPOMLSKKHLFFAE08CC
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï¼w¥Á¸ô931~960¸¹,365.1,¨ä¥L,,,1030601,¤g¦a1«Øª«2¨®¦ì0,¥þ,2,³z¤Ñ­í,¦í°Ó¥Î,¨£¨Ï¥Î°õ·Ó,0930813,416.5,0,0,0,µL,µL,¦³,135000,324,,0.0,0,,RPXOMLSKKHLFFEE86EC
¤jªÀ°Ï,¤g¦a,ªL¤lÃä¬q241~270¦a¸¹,496.0,¹A,,,1050122,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,µL,38000,77,,0.0,0,«Øª«µL«O¦sµn°O150©W,¥H¤ë­p»ù,RPQNMLSKKHLFFIE88CC
